jamendo_id,title,duration,artist_name,album_name,audio_download,vocalinstrumental,lang,gender,acousticelectric,speed,genres,instruments
1168220,Life in Pursuit,132,Quietly Concerned,Life in Pursuit (Single),https://mp3d.jamendo.com/download/track/1168220/mp32/,vocal,NULL,male,NULL,verylow,"singersongwriter, folk, rock, pop","guitar, voice, piano"
1402648,"Dance of the Mirlitons, The Nutcracker Suite, Op 71a (Piotr Ilitch Tchaikovsky)",150,Esther Garcia,Classical Masterpieces,https://mp3d.jamendo.com/download/track/1402648/mp32/,instrumental,NULL,NULL,NULL,medium,"classical, orchestral","woodwind, strings, brass"
1100506,Gotta Love Me - Produced by Golden Day,258,Kellee Maize,The 5th Element (2014),https://mp3d.jamendo.com/download/track/1100506/mp32/,vocal,en,female,electric,veryhigh,"hiphop, pop, rap, rnb",voice
1350712,So Long feat. Kaejo,244,Wasaru,Sadtimes,https://mp3d.jamendo.com/download/track/1350712/mp32/,vocal,en,male,NULL,verylow,"hiphop, triphop, chillout, rnb","voice, piano"
1325477,Beast,295,From Sky to Abyss,Last Impulse Of The Dying Sun,https://mp3d.jamendo.com/download/track/1325477/mp32/,NULL,en,NULL,NULL,NULL,"rock, metal",NULL
1451009,Peace In Suffering,170,Color Out,Forget Yesterday EP,https://mp3d.jamendo.com/download/track/1451009/mp32/,vocal,NULL,male,NULL,medium,"rock, emo, poppunk","guitar, bassguitar, electricguitar"
1272515,Cyprin Doré,227,Löhstana David,Animal,https://mp3d.jamendo.com/download/track/1272515/mp32/,vocal,fr,NULL,NULL,medium,"folk, chanson, popfolk","voice, guitar, ukulele"
1314412,Safe and Warm in Hunter's Arms,243,Roller Genoa,Little Liar - Single,https://mp3d.jamendo.com/download/track/1314412/mp32/,vocal,en,male,NULL,NULL,"rock, indie, poprock, blues","voice, guitar, drum"
810129,Schubert Sonata D. 959. Andantino,467,Ignacio Marin Bocanegra,Ignacio Marín Bocanegra plays Dussek & Schubert,https://mp3d.jamendo.com/download/track/810129/mp32/,instrumental,NULL,NULL,NULL,verylow,NULL,piano
1422233,The Go-Between (Walking Shadows Mix),525,Tracing Arcs,"Waste not, Want not - Wasteland Remixed",https://mp3d.jamendo.com/download/track/1422233/mp32/,instrumental,en,NULL,NULL,medium,"electronic, triphop, downtempo","synthesizers, strings"
1177880,"Merry Christmas, Mr Moffatt",220,Michael Ellis,The Complexity Of Things,https://mp3d.jamendo.com/download/track/1177880/mp32/,vocal,en,male,NULL,medium,"rock, pop, singersongwriter, folk","guitar, voice, drum"
1272516,Les Lions,206,Löhstana David,Animal,https://mp3d.jamendo.com/download/track/1272516/mp32/,vocal,fr,male,NULL,medium,"rock, indie","guitar, acousticguitar, electricguitar"
1383743,Modern,256,Numback,Rain Inside,https://mp3d.jamendo.com/download/track/1383743/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"dance, hiphop",bass
391002,Balrog Boogie,233,Diablo Swing Orchestra,The Butcher's Ballroom,https://mp3d.jamendo.com/download/track/391002/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"rock, pop, jazz, metal",guitar
1334053,Echo,139,AJC &amp; The Envelope Pushers,Fallen Star,https://mp3d.jamendo.com/download/track/1334053/mp32/,vocal,en,male,NULL,medium,"hiphop, rnb, alternative",voice
1187640,New Friends,212,Marc Reeves,What Once Was,https://mp3d.jamendo.com/download/track/1187640/mp32/,vocal,en,male,NULL,medium,"pop, folk, singersongwriter, popfolk","voice, guitar, piano"
1187641,Summer Dress,187,Marc Reeves,What Once Was,https://mp3d.jamendo.com/download/track/1187641/mp32/,vocal,en,male,NULL,medium,"pop, singersongwriter, popfolk","voice, guitar, strings"
1289522,Indie Rock Sensation,110,alumo,Rise,https://mp3d.jamendo.com/download/track/1289522/mp32/,instrumental,NULL,NULL,NULL,NULL,"rock, pop, indie, poprock","guitar, drum"
938328,I'm Getting Better,244,Jonathan Dimmel,The Worst and Best,https://mp3d.jamendo.com/download/track/938328/mp32/,vocal,en,male,NULL,medium,"pop, rock, alternative, poprock","drum, electricguitar, voice"
1282299,Skipping,165,alumo,Feeling Positive,https://mp3d.jamendo.com/download/track/1282299/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"pop, easylistening, popfolk","piano, guitar, marimba"
1031200,Likely Story,223,Great White Buffalo,Great White Buffalo,https://mp3d.jamendo.com/download/track/1031200/mp32/,vocal,NULL,male,NULL,veryhigh,"rock, indie, pop","drum, guitar, bass"
1284951,Quantum Ocean,305,From Sky to Abyss,Quantum Ocean,https://mp3d.jamendo.com/download/track/1284951/mp32/,NULL,en,NULL,NULL,NULL,"metal, rock",NULL
1353511,Survive,163,JekK,Roses,https://mp3d.jamendo.com/download/track/1353511/mp32/,vocal,en,NULL,electric,medium,"electronic, pop, electropop, house","guitar, voice, piano"
1169708,"Dvorak, A.: 8 Humoresques, Op. 101, B. 187 - No. 7. Poco len",206,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169708/mp32/,instrumental,NULL,NULL,NULL,verylow,classical,piano
1189900,Vintage Surf Punk,165,Seastock,Energetic Rock,https://mp3d.jamendo.com/download/track/1189900/mp32/,instrumental,NULL,NULL,NULL,NULL,"rock, punk, indie","guitar, drum"
1321325,On Purpose,280,Rag and Bones,When Can Your Glory Fade ?,https://mp3d.jamendo.com/download/track/1321325/mp32/,NULL,NULL,NULL,NULL,NULL,"jazz, improvisation, electronic",piano
1284465,Triumphs,151,alumo,Inspiration,https://mp3d.jamendo.com/download/track/1284465/mp32/,instrumental,NULL,NULL,NULL,medium,"pop, easylistening, orchestral",guitar
1294006,Julia And The Summer Day (Reprise),125,Townhouse Woods,The Life And Death Of Grace,https://mp3d.jamendo.com/download/track/1294006/mp32/,NULL,en,NULL,NULL,NULL,"folk, singersongwriter",NULL
1079318,Successful Team,117,StereoResonance,Successful Team,https://mp3d.jamendo.com/download/track/1079318/mp32/,instrumental,NULL,neutral,electric,medium,"electronic, pop, easylistening",drum
1428775,Leaving Song,294,Barefoot McCoy,Bye Bye Bluebird,https://mp3d.jamendo.com/download/track/1428775/mp32/,vocal,en,male,NULL,medium,"folk, singersongwriter, americana","acousticguitar, voice, guitar"
1427881,Little Adventures,215,Plastic Light Factory,HYPE,https://mp3d.jamendo.com/download/track/1427881/mp32/,vocal,en,male,NULL,medium,"indie, rock, alternative, indierockpop","electricguitar, voice, guitar"
1022211,All You Know,274,Quietly Concerned,Homeless,https://mp3d.jamendo.com/download/track/1022211/mp32/,vocal,NULL,male,electric,verylow,"folk, pop, chillout","harmonica, piano, voice"
1189927,Hopeful Future,146,Seastock,Uplifting Acoustic,https://mp3d.jamendo.com/download/track/1189927/mp32/,instrumental,NULL,NULL,NULL,verylow,"pop, folk, easylistening, indie","ukulele, guitar"
1332774,End. Now What ?,388,Spring Taste,Roving Thru The Greed,https://mp3d.jamendo.com/download/track/1332774/mp32/,NULL,NULL,NULL,NULL,NULL,"rock, indie",NULL
1050318,ODIO CUANDO TE VAS,235,Estudiante,Regresar,https://mp3d.jamendo.com/download/track/1050318/mp32/,vocal,NULL,female,NULL,veryhigh,"hiphop, alternative, pop, rnb","voice, guitar, piano"
1358661,Falling,259,Danielle Helena,Like Sunrise,https://mp3d.jamendo.com/download/track/1358661/mp32/,vocal,en,female,NULL,verylow,"rnb, singersongwriter, soul","voice, guitar, violin"
1383747,Singularity,197,Numback,Rain Inside,https://mp3d.jamendo.com/download/track/1383747/mp32/,vocal,NULL,female,NULL,verylow,idm,"voice, bass"
1235054,At the Break of the Day,200,Azgard,At the Break of the Day,https://mp3d.jamendo.com/download/track/1235054/mp32/,vocal,uk,male,NULL,NULL,"metal, hardrock, deathmetal, metalcore",voice
1316369,Tonight,197,Mercury And The Architects,Poets and The Beast E.P.,https://mp3d.jamendo.com/download/track/1316369/mp32/,NULL,en,NULL,NULL,NULL,NULL,NULL
1293998,Dear Nora,219,Townhouse Woods,The Life And Death Of Grace,https://mp3d.jamendo.com/download/track/1293998/mp32/,NULL,en,NULL,NULL,NULL,"folk, singersongwriter",guitar
1334057,Richest,239,AJC &amp; The Envelope Pushers,Fallen Star,https://mp3d.jamendo.com/download/track/1334057/mp32/,vocal,en,male,NULL,medium,"hiphop, rap, rnb, alternative","voice, rhodes, bass"
1135705,Moonlight Dancer,152,Fresh Body Shop,Surfing On Gasoline,https://mp3d.jamendo.com/download/track/1135705/mp32/,vocal,en,male,NULL,medium,"rock, pop, electronic","voice, drum, guitar"
1321577,Paralyzed,396,Rag and Bones,When Can Your Glory Fade ?,https://mp3d.jamendo.com/download/track/1321577/mp32/,NULL,en,NULL,NULL,NULL,"rock, postrock, electronic, progressive",NULL
1230404,Best I Can (Feat. Habit Blcx),237,Jasmine Jordan,Time Travel EP,https://mp3d.jamendo.com/download/track/1230404/mp32/,vocal,en,female,NULL,veryhigh,"pop, rnb, hiphop, 90s","voice, guitar"
1437766,MODERN LIFE,243,CANDIDS,MODERN LIFE EP,https://mp3d.jamendo.com/download/track/1437766/mp32/,vocal,en,male,NULL,medium,"indie, rock, newwave, indiepop","electricguitar, voice, guitar"
1401605,The Wicked Witch Of The West,516,Open Source,Highly Motivated To Rock You,https://mp3d.jamendo.com/download/track/1401605/mp32/,instrumental,NULL,NULL,NULL,medium,"trance, hard, progressive, psytrance","electricguitar, guitar"
1123881,Blind,201,Azgard,Blind (Single),https://mp3d.jamendo.com/download/track/1123881/mp32/,instrumental,NULL,NULL,NULL,medium,"metal, hardrock, rock","guitar, drum"
1350716,TwoThousandThirteen feat. Slawth,168,Wasaru,Sadtimes,https://mp3d.jamendo.com/download/track/1350716/mp32/,vocal,en,male,NULL,veryhigh,"hiphop, triphop, chillout, rnb","voice, piano, guitar"
1189936,Joyful Acoustic Ukulele,191,Seastock,Uplifting Acoustic,https://mp3d.jamendo.com/download/track/1189936/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"folk, easylistening, indie","ukulele, guitar"
1187646,Disenchanted,299,Fallen to Flux,"From the Outside, Looking In",https://mp3d.jamendo.com/download/track/1187646/mp32/,vocal,en,male,NULL,veryhigh,"rock, hardrock, heavymetal","voice, guitar, bass"
1087107,Reggae Theme 1,129,Alexander Lisenkov,Positive and Happy,https://mp3d.jamendo.com/download/track/1087107/mp32/,instrumental,NULL,neutral,electric,veryhigh,reggae,"trumpet, bass, electricguitar"
1169720,"Scriabin, A.: Trois morceaux, Op. 2 - I. Étude in C-sharp Mi",177,OnClassical,Piano Favourites,https://mp3d.jamendo.com/download/track/1169720/mp32/,NULL,NULL,NULL,NULL,NULL,classical,piano
725576,All My Life,232,Bryyn,Crossing State Lines,https://mp3d.jamendo.com/download/track/725576/mp32/,vocal,en,male,acoustic,veryhigh,"pop, folk","voice, guitar"
1289528,Elite,165,alumo,Rise,https://mp3d.jamendo.com/download/track/1289528/mp32/,instrumental,NULL,NULL,NULL,medium,"soundtrack, pop, rock, poprock",guitar
1189895,Upbeat Garage Rock,138,Seastock,Energetic Rock,https://mp3d.jamendo.com/download/track/1189895/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, soundtrack, indie, garage","guitar, drum"
1197882,Electric Shock Value,178,The Bourgeois,The Bourgeois,https://mp3d.jamendo.com/download/track/1197882/mp32/,vocal,en,male,NULL,medium,"rock, pop, punk, garage","voice, guitar, drum"
1155241,One Chance,246,Fallen to Flux,Piece by Piece,https://mp3d.jamendo.com/download/track/1155241/mp32/,vocal,en,male,electric,veryhigh,"rock, metal, hardrock, heavymetal","drum, guitar, bass"
1046589,Está en el aire,214,Los Brodies,Está en el aire,https://mp3d.jamendo.com/download/track/1046589/mp32/,vocal,NULL,NULL,NULL,veryhigh,"rock, reggae","voice, guitar, drum"
1189901,Inspiring Rock Anthem,277,Seastock,Motivational,https://mp3d.jamendo.com/download/track/1189901/mp32/,instrumental,NULL,NULL,NULL,verylow,"rock, 90s, indie, soundtrack","guitar, drum"
1449314,Save Us,210,Plants,Stranger,https://mp3d.jamendo.com/download/track/1449314/mp32/,vocal,en,male,NULL,medium,"rock, progressive","electricguitar, voice, guitar"
1215808,Dreams,212,Manhat10,Take It (EP),https://mp3d.jamendo.com/download/track/1215808/mp32/,vocal,en,male,electric,veryhigh,"pop, hiphop, indie, electronic","guitar, voice"
1296471,SDRNR (Original Version),238,The Easton Ellises,SexDrugsRocknRoll and The Falcon 69 (The CT Remixes),https://mp3d.jamendo.com/download/track/1296471/mp32/,vocal,en,male,NULL,medium,"rock, dance, alternative","voice, guitar"
1452541,On Everything,239,Axel Antunes,#1,https://mp3d.jamendo.com/download/track/1452541/mp32/,vocal,en,male,NULL,medium,"pop, folk, rockpop","electricguitar, acousticguitar, voice"
1358659,3am,238,Danielle Helena,Like Sunrise,https://mp3d.jamendo.com/download/track/1358659/mp32/,vocal,en,female,NULL,medium,"pop, 90s, hiphop, rnb","voice, guitar"
1350717,Séculaire feat. Nÿme,158,Wasaru,Sadtimes,https://mp3d.jamendo.com/download/track/1350717/mp32/,vocal,fr,male,NULL,veryhigh,"hiphop, triphop, chillout, rnb",voice
938334,The Worst And Best,245,Jonathan Dimmel,The Worst and Best,https://mp3d.jamendo.com/download/track/938334/mp32/,vocal,en,male,NULL,medium,"pop, rock, folk, alternative","voice, guitar, classicalguitar"
967930,Enjoy Your Life (joyful and carefree tune),285,Akashic Records,Enjoy Your Life,https://mp3d.jamendo.com/download/track/967930/mp32/,instrumental,NULL,neutral,NULL,medium,"easylistening, reggae, soundtrack","guitar, bass, ukulele"
1055827,I'm Coming Home,220,Joe Farren,'Til The Day,https://mp3d.jamendo.com/download/track/1055827/mp32/,vocal,NULL,male,NULL,medium,rock,"voice, guitar, drum"
1311182,We Used To (Original Mix),231,Tyler Adam,The Last Night On Earth [LP],https://mp3d.jamendo.com/download/track/1311182/mp32/,NULL,en,NULL,NULL,NULL,"pop, electronic, indie, chillout","piano, saxophone"
1235058,Evil is Coming,198,Azgard,At the Break of the Day,https://mp3d.jamendo.com/download/track/1235058/mp32/,vocal,uk,male,NULL,NULL,"metal, hardrock, rock, deathmetal","voice, guitar"
1331975,Moments,200,Neon NiteClub,Her,https://mp3d.jamendo.com/download/track/1331975/mp32/,NULL,en,NULL,NULL,NULL,"pop, dance, electropop",NULL
1353514,Weakness,193,JekK,Roses,https://mp3d.jamendo.com/download/track/1353514/mp32/,vocal,NULL,male,NULL,medium,"electronic, electropop, house","voice, piano, guitar"
1433320,"C. Saint-Saens - Quartet in B-flat major, Op. 41 - 1. Allegretto - Quartetto Avos",488,OnClassical,OnClassical - Classical Music - The Essential Chamber Music,https://mp3d.jamendo.com/download/track/1433320/mp32/,instrumental,NULL,NULL,NULL,medium,classical,"strings, piano, woodwind"
1143942,Upbeat Cinematic Orchestra,235,Akashic Records,Upbeat Cinematic Orchestra,https://mp3d.jamendo.com/download/track/1143942/mp32/,instrumental,NULL,neutral,acoustic,medium,"soundtrack, orchestral","strings, guitar"
1433328,"W.A. Mozart - Quartet in G minor, KV 478 - I. Allegro - Quartetto Avos",668,OnClassical,OnClassical - Classical Music - The Essential Chamber Music,https://mp3d.jamendo.com/download/track/1433328/mp32/,instrumental,NULL,NULL,NULL,medium,classical,"strings, woodwind, piano"
1076489,Bright Future (loop),181,Akashic Records,Bright Future (happy acoustic pop rock),https://mp3d.jamendo.com/download/track/1076489/mp32/,instrumental,NULL,neutral,electric,medium,"easylistening, pop, soundtrack","acousticguitar, guitar, piano"
1331969,Friend,290,Neon NiteClub,Her,https://mp3d.jamendo.com/download/track/1331969/mp32/,NULL,en,NULL,NULL,NULL,"pop, dance, electropop",NULL
1331967,Fascination,245,Neon NiteClub,Her,https://mp3d.jamendo.com/download/track/1331967/mp32/,NULL,en,NULL,NULL,NULL,"pop, dance, electropop",NULL
1187638,Come Home,235,Marc Reeves,What Once Was,https://mp3d.jamendo.com/download/track/1187638/mp32/,vocal,en,male,NULL,veryhigh,"pop, singersongwriter, rock, popfolk","voice, guitar, piano"
1189928,Hopeful Indie Build,137,Seastock,Inspiring Cinematic,https://mp3d.jamendo.com/download/track/1189928/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, postrock, indie","piano, guitar, strings"
1031202,Teeth,204,Great White Buffalo,Great White Buffalo,https://mp3d.jamendo.com/download/track/1031202/mp32/,vocal,NULL,male,NULL,NULL,"rock, pop, indie","drum, guitar, bass"
391012,Zodiac Virtues,287,Diablo Swing Orchestra,The Butcher's Ballroom,https://mp3d.jamendo.com/download/track/391012/mp32/,vocal,NULL,male,NULL,veryhigh,"rock, pop","voice, guitar, piano"
1231675,Scream,226,BlackStar,From The Ashes,https://mp3d.jamendo.com/download/track/1231675/mp32/,vocal,en,male,NULL,NULL,"metal, rock, hardrock, postrock","guitar, drum, voice"
1031199,Thanks for Nothing,219,Great White Buffalo,Great White Buffalo,https://mp3d.jamendo.com/download/track/1031199/mp32/,vocal,NULL,male,NULL,medium,"rock, indie, pop","drum, guitar, bass"
1143010,Sunny day,195,ADDICT SOUND,Happy song for video and advertising,https://mp3d.jamendo.com/download/track/1143010/mp32/,instrumental,NULL,neutral,electric,medium,easylistening,NULL
1124837,The Perfect Moment,171,Esther Garcia,Incidental Fussion,https://mp3d.jamendo.com/download/track/1124837/mp32/,instrumental,NULL,neutral,acoustic,verylow,"classical, easylistening",piano
1313157,Roxy,250,Michele Amoruso,Piano Dawn,https://mp3d.jamendo.com/download/track/1313157/mp32/,NULL,NULL,NULL,NULL,NULL,"pop, orchestral, classical",piano
1193991,Big Idea,125,StereoResonance,StereoResonance #2,https://mp3d.jamendo.com/download/track/1193991/mp32/,instrumental,NULL,NULL,NULL,veryhigh,"rock, indie, alternative, poprock","guitar, drum"
1433321,E. Granados - Piano Trio - II. Scherzo. Vivace molto - Trio Rodin,313,OnClassical,OnClassical - Classical Music - The Essential Chamber Music,https://mp3d.jamendo.com/download/track/1433321/mp32/,instrumental,NULL,NULL,NULL,medium,classical,"strings, piano"
1050321,INTRO,161,Estudiante,Regresar,https://mp3d.jamendo.com/download/track/1050321/mp32/,vocal,NULL,male,NULL,veryhigh,"alternative, pop","voice, piano, keyboard"
1065625,It's All A Matter Of Semantics,136,Ben K Adams,Grey Days In LA,https://mp3d.jamendo.com/download/track/1065625/mp32/,vocal,NULL,neutral,electric,veryhigh,"electronic, ambient, rock, indie","drum, synthesizer, guitar"
1009672,Fireballs,147,Fresh Body Shop,Wizard,https://mp3d.jamendo.com/download/track/1009672/mp32/,instrumental,en,male,electric,medium,"pop, downtempo, poprock, edm","drum, guitar, piano"
518658,I Don't Need You (L.N.KrigG Total Reconstruction Radio Mix),227,Ay - 14ice,I Don't Need You (L.N.KrigG Total Reconstruction Radio Mix),https://mp3d.jamendo.com/download/track/518658/mp32/,vocal,en,female,electric,NULL,"dance, electronic, pop, rock","voice, drum"
1022212,Moving Ground,256,Quietly Concerned,Homeless,https://mp3d.jamendo.com/download/track/1022212/mp32/,vocal,NULL,male,acoustic,verylow,"folk, pop, chillout","voice, guitar, harmonica"
1189951,Shine,195,Seastock,Motivational,https://mp3d.jamendo.com/download/track/1189951/mp32/,instrumental,NULL,NULL,NULL,medium,"rock, pop, indie","piano, guitar, drum"
1288493,Touch the Sky,202,alumo,Electric,https://mp3d.jamendo.com/download/track/1288493/mp32/,instrumental,NULL,NULL,NULL,medium,"dubstep, electronic, dance, poprock",NULL
